customer_id,first_name,last_name,email,phone,company,country,city,signup_date,customer_status
cu03950,Angela,Miller,osantos@hotmail.com,179-006-8680,Taylor-Clark,Sri Lanka,Warrenburgh,1/9/2022,Churned
cu02639,Charles,Jones,whiteadam@mitchell.com,614-953-9710x70762,"West, Shah and Brandt",Cambodia,Christopherland,12/9/2022,Active
cu04922,Nicholas,Donaldson,bhaas@gmail.com,(805)537-6183,Boyd Group,Saint Helena,Ronaldmouth,5/16/2024,Prospect
cu01450,Cindy,Rich,iwells@brown.com,+1-284-038-1149x0131,Rodgers-Hurley,Comoros,Smithburgh,3/16/2021,Prospect
cu09586,Mary,Parker,qhernandez@gmail.com,(207)031-7692x46408,Hughes Inc,Slovenia,Annatown,6/24/2023,Active
cu05991,Andres,Huerta,erinallen@hotmail.com,620-708-0367,Stephens LLC,Mongolia,Franciscoville,11/23/2020,Churned
cu04491,Caitlin,Oconnor,millermark@hogan.info,4411769137,Williams-Lopez,Mongolia,Edwardfort,10/11/2021,Prospect
cu06652,Stephanie,Dunn,johnsongina@griffith.com,023.648.6908x6970,"Lowe, Gillespie and Morgan",Finland,Port Mackenzie,12/5/2021,Prospect
cu00525,Alexander,Hess,manuelrodgers@flores.biz,395.205.5597x595,Ho Group,Bermuda,Waynechester,1/23/2025,Active
cu00998,Autumn,Krueger,garciaangel@hotmail.com,934-628-8588x95169,"Watson, Newman and Ellis",Vanuatu,Port Crystal,4/1/2025,Active
cu00718,Barbara,Williams,zmiller@yahoo.com,980.179.8584,"Boyd, Thompson and Sandoval",Cayman Islands,East Laurenchester,8/28/2024,Prospect
cu04938,Kristen,Baker,williamhart@boone-mccoy.com,2004265390,"Griffin, Wilkins and Taylor",Korea,Kennethberg,2/16/2021,Prospect
cu02035,Rebecca,Johnston,wwilliams@wilcox-ellison.com,764.561.0205x751,"Jenkins, Gonzales and Lane",Algeria,South Erica,7/19/2023,Active
cu09600,Christopher,Miller,solsen@avery.net,007-655-4395,Reeves PLC,Jordan,Hawkinsport,3/28/2025,Active
cu04028,David,Johnson,robert44@williams-bird.com,289-410-6677,Bailey-Shelton,Malawi,Tuckershire,1/30/2024,Churned
cu04611,Earl,Boyd,ngardner@park.info,127-683-9477x97394,"Walters, Roth and Kaiser",Solomon Islands,Harrisborough,9/2/2023,Prospect
cu07645,Miguel,Sampson,shannon40@hughes.com,8004060675,Young LLC,Cambodia,South Janeburgh,1/22/2024,Prospect
cu03647,Rodney,Brown,lucas87@yahoo.com,+1-679-856-4279x480,Brock-Malone,British Virgin Islands,Taylormouth,6/28/2024,Active
cu09896,Paul,Burns,stevekelley@hotmail.com,001-544-896-2345,Jackson-Kennedy,Norfolk Island,Davishaven,3/11/2022,Active
cu09766,John,Smith,brandypeters@mcpherson.com,4195986189,Hernandez-Gardner,Dominican Republic,Port Willie,9/13/2022,Active
cu09242,Rebecca,Butler,uhanson@gmail.com,+1-833-414-1630x82155,"Crane, Reyes and Watson",Jordan,North Denise,6/7/2023,Prospect
cu02143,Ryan,Johnson,kingdanielle@vincent-foley.com,001-272-850-4976x058,Montoya Ltd,Central African Republic,Lake Anthonyfurt,9/17/2022,Prospect
cu08859,Richard,Goodman,hshaw@yahoo.com,694.276.6767,Bailey PLC,China,East Barbara,1/25/2021,Churned
cu09997,Matthew,Alexander,englishryan@hotmail.com,(285)774-8671x031,Fischer-Mills,Tuvalu,Grimesville,8/31/2024,Churned
cu07986,Jessica,Bentley,cfisher@gmail.com,904-016-0382x96588,"Strong, Stewart and Johnson",Grenada,Thomasmouth,9/11/2021,Prospect
cu08978,David,Garcia,cmiller@yahoo.com,001-323-368-7194x491,Campbell-Daniel,Ecuador,New Taylormouth,9/24/2022,Active
cu08005,Elizabeth,Webb,christine59@hotmail.com,(020)361-8270x0616,"Harrison, Hancock and Washington",Netherlands Antilles,Shahfort,2/19/2025,Active
cu07587,Cheryl,Davis,katherine90@cervantes.com,531.160.2766,Lee Ltd,Turkmenistan,Joshuaside,10/30/2022,Active
cu09625,Yvette,Barnes,armstrongandrea@walker-jones.com,088.222.3765x0842,Mcdonald-Rose,Jamaica,Joshuafurt,4/16/2025,Churned
cu01245,Hailey,White,lewisbrian@hotmail.com,001-236-293-4495x9129,Petty-Johnson,Vanuatu,Madisonview,2/16/2025,Prospect
cu01299,Leslie,Mitchell,brittanyestrada@gmail.com,(320)701-9857,Davis-Christian,Cocos (Keeling) Islands,Port Jeanettetown,1/5/2022,Active
cu09989,Brianna,Weiss,shelleyburns@hotmail.com,(971)826-7724x8625,Smith-Pennington,Saint Martin,South Terrencemouth,10/25/2023,Prospect
cu08263,Mark,Hurst,barbara48@yahoo.com,001-342-854-0602x5509,Cabrera Ltd,French Southern Territories,Wilsonfort,11/28/2023,Churned
cu05177,Elizabeth,Walker,palmerdylan@sanchez-rocha.com,115.556.5920x9601,Cole LLC,Monaco,West Stephanieport,6/3/2021,Churned
cu02079,Jessica,Moore,kevin44@avila-page.com,(774)834-9396,"Kim, Chen and Barnes",Tunisia,Brandonburgh,4/28/2023,Prospect
cu00639,Shannon,Hood,brenda13@wright-maldonado.info,+1-330-756-7844x9078,"Escobar, Vargas and Greene",Seychelles,Carlaland,12/24/2024,Active
cu07626,Scott,Vaughn,usmith@gmail.com,238.562.4130x4173,"Rivera, Romero and Hardy",Mexico,Lake Pamelaview,8/26/2023,Prospect
cu05226,Steven,Patterson,david31@sanchez.com,797-948-3100x6221,Wood Inc,Wallis and Futuna,Lake Kristin,12/20/2021,Churned
cu08431,Robert,Hancock,tonya84@bryan.com,8297850636,"Guzman, Baker and Salazar",Netherlands,West Sandraberg,7/22/2023,Prospect
cu02057,Amy,Lopez,rbarber@robbins.com,(515)859-0679x0488,Williams Ltd,Pitcairn Islands,Vanessaburgh,11/27/2022,Churned
cu05055,Cody,Hester,michael08@gmail.com,(025)626-8209,Dean-Green,Switzerland,West Coryfurt,1/9/2021,Prospect
cu07014,Karen,Everett,stephaniestevens@hotmail.com,001-748-954-8061,Allen-Morrison,Spain,South Darryl,5/19/2024,Prospect
cu04204,Wanda,Cabrera,coxkathryn@campbell.com,381.528.9785,Salas and Sons,Cape Verde,Waltersberg,11/10/2020,Prospect
cu08293,Christopher,Rodriguez,lwood@adams.info,303.631.8889x61124,Jacobs and Sons,Malawi,Port Cory,1/26/2023,Prospect
cu09592,Corey,Jackson,powellcourtney@patel-myers.org,567-121-2797,Stanton-Barr,Cyprus,New John,12/10/2021,Churned
cu03960,Gary,Strickland,rossmark@rollins.com,895-918-2645x169,Wong-Wilson,Vanuatu,Meadowsmouth,7/28/2022,Churned
cu09691,Darryl,Miller,tonyacombs@johnson.org,348-067-7594x62387,"Fletcher, Rogers and Cruz",Saint Barthelemy,Garnermouth,4/10/2025,Prospect
cu09096,Julian,Smith,christopher17@hotmail.com,001-520-682-0285,Perkins and Sons,Congo,North Annetteville,12/12/2020,Churned
cu07630,John,Madden,donnarivera@gmail.com,078-812-1762x11602,Johnson Inc,Zimbabwe,Martinburgh,4/3/2022,Churned
cu05711,Lee,Andersen,emilyleonard@yahoo.com,543-836-6542x40009,Hopkins Inc,Japan,East Jamie,10/29/2020,Churned
cu07569,Patrick,Gilbert,rayyvonne@quinn-weaver.org,(143)670-8200x15476,"Cooper, Trujillo and Harris",Finland,Adambury,5/5/2024,Active
cu05064,Jason,Fuller,qturner@vasquez.biz,(201)215-5558x89171,"Stewart, Jones and Little",Cote d'Ivoire,South Seanbury,8/19/2021,Active
cu06552,Rebecca,Bryant,odavis@gmail.com,968.681.1046,Wilson-Farmer,Faroe Islands,Shelbystad,11/7/2022,Churned
cu01990,Gloria,Garcia,williamsjared@gmail.com,(245)394-1021x0938,Clark-Moreno,Iceland,West Amy,11/12/2021,Active
cu04208,Kyle,Matthews,anelson@fuentes.com,-8484,"Scott, Scott and Bray",Sweden,Collinsside,1/27/2023,Prospect
cu08411,Juan,Bernard,david18@howell.com,(535)651-1797x52741,Jordan-Hardy,South Georgia and the South Sandwich Islands,Petersshire,4/27/2025,Prospect
cu06439,Michael,Ellis,figueroaryan@tucker-brandt.com,(467)836-4182x7746,Lee-Meadows,Uruguay,East Angela,5/9/2021,Active
cu05328,Angela,Thompson,sharonmiller@jones.info,001-900-611-8923x80165,White LLC,Croatia,Georgemouth,8/24/2023,Prospect
cu03345,Amber,Booth,medwards@schultz.com,102-455-5229x300,"Freeman, Marquez and Trujillo",Senegal,Hutchinsonmouth,11/28/2023,Prospect
cu02154,Megan,Lee,pperez@moses.info,001-669-483-2248x176,"Snyder, Cortez and Patterson",Belize,Robinside,3/3/2022,Active
cu08211,Tanya,Conrad,wadeelizabeth@wheeler-hendricks.net,489-426-5713,Jones Inc,Wallis and Futuna,Mclaughlinmouth,9/19/2020,Churned
cu03812,Amanda,Hall,maryfriedman@meyer.org,729.475.3528x6512,Mathews-Lane,Central African Republic,Alexhaven,4/2/2025,Active
cu04712,Margaret,Alexander,woodsstephen@montgomery-thompson.info,(691)373-4900x777,Davis-Gomez,Palestinian Territory,Ianfurt,2/17/2022,Prospect
cu07240,Donald,Garcia,christopher03@jones.com,001-226-697-7283x716,Ingram Ltd,Brunei Darussalam,Port Amytown,9/16/2022,Active
cu02682,James,Parks,thompsonmaria@lynch.com,156-374-6749x71121,Flores-Roman,Netherlands Antilles,Douglasmouth,12/18/2024,Prospect
cu00850,Justin,Wright,jason80@stevens-hendricks.com,001-319-217-0889,Chambers LLC,New Zealand,New Gabriel,7/23/2021,Prospect
cu00655,Kimberly,Douglas,alice73@gmail.com,001-979-433-8065x97551,Fletcher Group,British Indian Ocean Territory (Chagos Archipelago),Port Betty,5/9/2025,Churned
cu04478,Alexa,Andrews,josebowman@moore.com,902-519-3070x739,Baldwin and Sons,Belarus,West Tonya,9/30/2024,Prospect
cu08324,Anna,Rogers,smithvalerie@gmail.com,332.329.2325x0768,"Rivas, Meyers and Craig",Andorra,Johnhaven,10/30/2024,Prospect
cu04359,Adam,Jones,emilywoods@hotmail.com,964.992.4115,Good Group,Christmas Island,Smithport,6/7/2021,Active
cu03106,Anthony,Young,laura96@yahoo.com,-6892,Coleman-Johnson,Sri Lanka,West Peter,6/10/2021,Active
cu01630,Harold,Dixon,clee@yahoo.com,+1-045-526-8346x25052,Tucker Ltd,Italy,New Jacob,8/22/2022,Active
cu00289,Catherine,Williams,kelleyrobin@hotmail.com,-8167,Cruz-Guzman,Cambodia,Mitchellhaven,4/3/2022,Churned
cu05120,Alexandra,Zhang,john35@bush.com,001-453-125-3880x906,"Smith, Anderson and Holt",Chile,Johnstonborough,1/6/2025,Active
cu05318,Jaime,Bartlett,smithjoseph@hotmail.com,958.005.3384x977,"Bradford, Gomez and Johnson",Slovenia,Scottfort,4/13/2022,Churned
cu04866,Willie,Thomas,wilkinsjoshua@aguilar-jenkins.net,+1-855-974-6071x006,Frost-Mclaughlin,Heard Island and McDonald Islands,East Brian,8/7/2023,Prospect
cu03575,Jonathan,Moore,mbarron@sutton-perry.net,001-250-454-2295x9266,Ramirez and Sons,Mozambique,Bonniechester,4/5/2024,Active
cu07625,Christopher,Hood,gibsonjuan@gmail.com,+1-345-463-4085x67397,"Moore, Thompson and Fuller",Antarctica (the territory South of 60 deg S),East Nicholas,3/21/2023,Prospect
cu04200,Stacey,Bartlett,hudsonjonathan@gmail.com,7797141006,Juarez and Sons,Dominican Republic,South Mark,4/18/2023,Churned
cu07022,Fred,Knapp,cannoncynthia@hotmail.com,914.507.4993,"Goodman, Cooper and David",Albania,Kimton,8/12/2023,Prospect
cu02118,Edward,Sanders,hansonwhitney@hotmail.com,+1-306-763-5613x30255,Harris-Harris,Saint Kitts and Nevis,New Charles,8/27/2024,Churned
cu06912,Kevin,Simmons,cynthiamann@davis-willis.com,+1-607-723-3093x05215,"Taylor, Wagner and Perry",Eritrea,North Danielfurt,3/15/2023,Active
cu05337,Rebecca,Bennett,charles15@yahoo.com,+1-822-094-9996x855,"Gonzalez, Brown and Blair",Peru,Warrenview,2/27/2023,Active
cu06487,Carl,Baker,xbenjamin@drake-thomas.com,(681)357-1395x070,"Davis, Porter and Mcdonald",Sweden,Mitchellborough,3/8/2025,Prospect
cu08351,Bobby,Ryan,dawnhogan@fernandez.biz,828-019-1015,Bishop-Cole,Saint Helena,South Zoetown,3/8/2022,Active
cu06945,Danielle,Wells,kathryn66@burke.net,001-498-403-7754x8484,"Barber, Bennett and Morgan",Belarus,Amychester,6/21/2022,Active
cu00896,Jeff,Randall,ucox@lynch.com,001-780-211-3196,Blake LLC,Croatia,Jacksonfurt,8/3/2024,Active
cu09707,Julie,Williams,thomasmiller@smith.com,045-802-8848,Carter-Johnson,Netherlands,Oconnellfurt,1/9/2024,Churned
cu07099,Nicholas,Jackson,raymondgibson@gmail.com,352.635.5789x4756,Woodard and Sons,Saint Pierre and Miquelon,Robertsport,8/23/2021,Active
cu03000,Jason,Calhoun,drakeantonio@yahoo.com,(172)480-7582,Walker PLC,Saint Pierre and Miquelon,South Lindsey,8/20/2024,Prospect
cu00846,Blake,Ramirez,cgilbert@cruz.com,001-141-813-8101x625,"Johnson, Palmer and Garcia",Cambodia,South Victoriashire,6/22/2023,Prospect
cu00576,Jennifer,Brown,gonzalesjohn@gmail.com,+1-805-946-1723x76468,"Smith, Miller and Robinson",Sudan,East Shannon,8/5/2025,Active
cu01297,Crystal,Keith,sierraryan@yahoo.com,340.486.7155x8503,Hoover-Mcdaniel,China,West Natashaville,8/3/2024,Active
cu08914,Victoria,Johnson,shirley94@gmail.com,(433)201-5494,Gutierrez and Sons,Guyana,North Michael,7/18/2025,Active
cu02086,Sharon,Nixon,adamsjacob@yahoo.com,203.905.2488x09648,"Mays, Zimmerman and Jones",Honduras,Zacharyshire,10/12/2022,Churned
cu02960,Christina,Walker,hernandezgabriel@frost-bates.biz,+1-638-235-0054x28551,"Garner, Leonard and Sanchez",Iceland,New Wendyton,6/14/2022,Active
cu07612,Ann,Cochran,bishopruben@ramirez.biz,395.723.2584,Lee-Manning,Paraguay,Port Dustinland,1/31/2023,Churned
cu05473,Nathan,Willis,karen05@hardy.net,151-143-5803x34708,Gaines and Sons,Morocco,Velasquezstad,2/21/2021,Churned
cu02431,Todd,Williams,dawnjones@yahoo.com,091-452-9100x017,Williams Group,Cayman Islands,Garciachester,4/11/2025,Churned
cu02872,Renee,Brennan,justin46@yahoo.com,(116)306-6542x684,Ramirez-Myers,Nepal,Bethanybury,8/28/2025,Active
cu00416,Kathryn,Chan,savannah21@taylor-martinez.com,+1-856-444-4119x591,"Powell, Flores and Flores",Cape Verde,Anthonyfort,1/18/2024,Active
cu05456,Nancy,Patrick,wsmith@gmail.com,884.944.0408,Rhodes-Brown,Indonesia,South Williamhaven,2/20/2024,Prospect
cu06294,Cynthia,Evans,codynguyen@montgomery.com,(977)420-0655,"Hunter, Hall and Leon",Brazil,Morganborough,10/12/2022,Churned
cu02994,Erin,Ramos,karen91@hotmail.com,813.970.7981,Pearson-York,New Zealand,Billyberg,12/22/2020,Active
cu02337,Shane,Edwards,richard81@gmail.com,634.355.2999,Anderson-Davis,Macao,Lake Joseph,11/7/2020,Active
cu06258,Kelly,Wolf,jonathan16@watson.org,725.288.3948x2810,Brown LLC,Egypt,North Samuel,9/4/2023,Churned
cu04093,Kevin,Schwartz,nathan12@hotmail.com,531.497.4407,Sanchez-Webb,Finland,Morrisview,6/14/2022,Churned
cu02659,Gina,Davis,myersgary@thompson-miller.com,(388)882-1240x21447,Hill-Wood,Netherlands Antilles,Port Tammy,6/3/2025,Prospect
cu07717,Christine,Mayo,garciaryan@hotmail.com,154-928-0631x0888,"Snyder, Jennings and Russell",Guadeloupe,Cindyshire,2/17/2024,Churned
cu01942,Ashley,Long,jmoore@hotmail.com,+1-229-945-4195x40103,"Thomas, Dixon and Hill",Cayman Islands,Lake Kristin,4/5/2024,Active
cu07873,Maria,Hernandez,johndeleon@donaldson.info,494-451-6298,"Alexander, Stephenson and Huynh",Swaziland,West Scottport,10/29/2023,Active
cu09097,Tammy,Roberson,robertjarvis@horton-martinez.com,+1-299-722-9487x29068,"Summers, Willis and Soto",Russian Federation,Kramerbury,6/12/2023,Active
cu03077,Ryan,Park,david92@hotmail.com,-4794,Mendoza-Carpenter,Czech Republic,Chanborough,10/5/2021,Active
cu03732,Rebecca,Brown,floresjo@lawson.com,5009743879,Christian-Thomas,Australia,Daviston,8/11/2023,Active
cu07070,Lauren,Evans,carlamclaughlin@walker-rowe.com,+1-483-999-7071x72131,"Sutton, Williams and Tapia",Kazakhstan,Brittanybury,5/30/2024,Active
cu10000,Jonathan,Johnson,nfisher@smith.com,203-852-2737,Stanton-Green,Iran,Christianview,9/30/2023,Active
cu07929,Cody,Reed,rpope@chung.com,552.162.5767x84303,Gordon-Mccann,Qatar,Annashire,6/5/2022,Prospect
cu08437,David,Wright,timothywilkerson@gmail.com,8427705695,"Wilson, Ingram and Jordan",Malta,Lake Steven,1/9/2023,Churned
cu02591,Steven,Moore,williamskenneth@hotmail.com,363-256-4183x6941,Vasquez LLC,Australia,Joneschester,11/21/2023,Active
cu01651,Joseph,Thompson,marcus35@hotmail.com,272.745.4267,Vargas-Cisneros,Guyana,New Nicole,7/13/2025,Churned
cu09299,Deanna,Miller,crios@gmail.com,117-923-7280,"Wallace, Zuniga and Johnston",Serbia,Larryborough,8/5/2023,Churned
cu05027,Rebecca,Wright,maryclay@yahoo.com,+1-531-098-9418x968,"Edwards, Turner and Parker",Argentina,Smithside,11/26/2021,Churned
cu06107,Brian,Hernandez,lawsonkayla@garza.org,387.191.7232x40892,Johnson-Harrison,Equatorial Guinea,West Markborough,4/10/2021,Active
cu03397,Michael,Bennett,nicolesims@gmail.com,(653)629-1489x863,Navarro and Sons,Lesotho,North Alexandraport,11/16/2024,Active
cu06958,Jessica,Little,shane42@gmail.com,6394452801,"Stevenson, Parker and Hall",Martinique,Starkberg,8/3/2021,Prospect
cu07963,Cheyenne,Daniel,gtorres@gmail.com,517.087.3865x29651,Jones Ltd,Mali,Port Michaelside,3/15/2022,Churned
cu05921,John,Rogers,sarahdougherty@short.info,+1-786-584-6134x6038,"York, Gonzalez and Jefferson",Egypt,Lake Robertview,10/13/2020,Churned
cu04625,Jacqueline,Dominguez,donaldbennett@gmail.com,973.121.5198x540,Summers-Collins,Estonia,Pricefort,6/3/2021,Prospect
cu03960,Hannah,Welch,flemingsherry@hunt.com,+1-885-345-7455x1893,Knapp PLC,Guinea,Lake Justin,12/26/2024,Churned
cu09417,Daniel,Johnson,mcdowellbrian@harris.net,(570)290-0101,"Rosales, Smith and Mitchell",Germany,Port Rebecca,4/16/2021,Prospect
cu02711,Trevor,Ortega,lthompson@gmail.com,-8697,Castaneda-Calhoun,Azerbaijan,South Benjaminbury,10/23/2022,Churned
cu05576,Brett,Bautista,gstewart@yahoo.com,601-875-6859,Jennings Group,Uganda,Meltontown,1/5/2024,Prospect
cu01297,Kelly,Weiss,elizabeth26@murray.biz,001-634-377-8859x607,Gardner-Pearson,Tanzania,Johnport,7/18/2021,Churned
cu06502,Kimberly,Duffy,katherine90@gmail.com,(177)325-5305,"Cruz, Everett and Duncan",Trinidad and Tobago,Adammouth,10/17/2021,Prospect
cu04227,Ebony,Lawson,cindyclark@yahoo.com,3205238347,"Davis, Ryan and Lambert",Slovakia (Slovak Republic),Lake Kimberlyburgh,2/19/2023,Prospect
cu08360,Melissa,Curry,emily66@yahoo.com,+1-783-768-8552x0290,Burch and Sons,Colombia,South Jamesbury,3/21/2024,Churned
cu07186,Todd,Griffith,martinezsharon@arnold-gross.com,5094977491,Smith and Sons,Saint Lucia,Jordanside,1/18/2025,Active
cu08251,Rita,Rodriguez,crystallewis@preston-johnson.biz,001-038-968-5780x7441,Davis-Coleman,Suriname,Robertabury,5/7/2021,Prospect
cu06856,Shannon,Villarreal,jesse73@brown.com,996.081.6354,Beltran and Sons,Qatar,Sanchezshire,12/14/2024,Prospect
cu06868,Jeremy,Barrett,bonnieclark@gmail.com,+1-689-350-7689x535,"Mcguire, Thomas and Carlson",Micronesia,East Jamesport,3/15/2024,Active
cu05426,Kenneth,Moore,ritaaguilar@taylor.com,+1-261-330-7212x39930,"Griffith, Montgomery and Becker",Isle of Man,Kevinport,8/23/2025,Churned
cu01912,Kathleen,Salas,sara09@sullivan.com,+1-475-599-8700x579,"Matthews, Harris and Jackson",Jordan,South Carlosland,10/25/2021,Prospect
cu07938,Diana,Wilson,cstark@yahoo.com,693.001.6770,"Lopez, Jimenez and Thomas",Namibia,Williamsfurt,7/28/2024,Active
cu05742,Patricia,Nguyen,lewismelanie@wright.org,591.693.7261x0080,Lynn Ltd,Guernsey,Lake Adam,9/26/2021,Active
cu01887,Dennis,Bernard,christopher95@hotmail.com,001-848-512-1484,"Oneill, Mason and Smith",Swaziland,Smithburgh,12/14/2022,Active
cu09670,Kyle,Finley,dawsonsusan@harvey.org,+1-162-518-2504x21520,"Davis, Smith and Doyle",Iraq,Jilliantown,8/27/2021,Active
cu06172,Stephanie,Owen,laura45@schmidt-buckley.org,+1-949-250-0623x4636,Hill Ltd,Syrian Arab Republic,New Kimberlyview,5/31/2022,Churned
cu09959,Robert,Bowers,esloan@collier.com,8597037592,"Jarvis, Parks and Hall",United Kingdom,West Stephanie,9/4/2020,Active
cu03882,Angela,Sparks,julie48@fields.info,988-842-9487,Newton PLC,Wallis and Futuna,Lake Elizabeth,4/19/2022,Prospect
cu03151,Brian,Williams,ogonzalez@cox-michael.com,(958)194-2970,Rivera PLC,Central African Republic,Debratown,1/9/2021,Churned
cu06852,Brooke,Johnson,montgomeryalice@phillips-jones.info,(779)052-5283x82198,Cooper LLC,Svalbard & Jan Mayen Islands,Port Xavier,5/30/2023,Active
cu04404,Anthony,Hernandez,timothy94@mccann.org,234-747-4034,Kent and Sons,Greece,Port Paulahaven,6/10/2025,Prospect
cu05738,Robert,Clark,olsonmegan@hotmail.com,+1-299-205-7417x087,Blackwell-Smith,Ecuador,Matthewbury,3/27/2025,Prospect
cu00556,Stephen,Allison,earmstrong@johnson.com,2220898622,Jones LLC,Saint Martin,North Alyssachester,5/14/2025,Churned
cu08343,Jerry,Cox,heathermitchell@yu.com,001-734-445-3130x3933,"Hamilton, Nguyen and Sharp",Macedonia,North Lauren,12/13/2022,Prospect
cu04233,Natasha,Collins,annepage@hotmail.com,591-654-3972x1755,"Molina, Montoya and Griffin",Denmark,Salazarmouth,1/24/2024,Prospect
cu01114,Tyler,Juarez,vbrown@hotmail.com,(990)981-9435,Wright and Sons,Martinique,Lake Julie,1/25/2025,Active
cu09846,Mario,Young,catherinebryan@hotmail.com,001-858-224-6153x12598,Yates-Bell,Turks and Caicos Islands,South Kristashire,1/12/2023,Active
cu04554,Jason,Herrera,gonzalesrichard@hotmail.com,001-899-201-5533,Chavez-Larson,Gambia,Woodsfurt,3/18/2023,Prospect
cu04351,Nicholas,Duncan,jonathanfowler@acosta-welch.biz,370.064.5718,Peck-Johnson,Korea,East Jamie,6/23/2022,Prospect
cu02472,Jeffery,Barry,tnunez@johnson.com,(894)773-8879x0341,"Smith, Briggs and Cross",American Samoa,Stevenshaven,9/27/2021,Prospect
cu06615,Zachary,Drake,chris10@warren-weber.com,+1-249-735-2932x549,Bell LLC,Saint Martin,Amandaview,10/15/2022,Active
cu06958,Christopher,Floyd,ramosmichele@young-jones.com,001-512-943-0332x3077,Webb-Hines,Georgia,New Kelli,4/21/2022,Churned
cu06233,Jeffrey,Hayes,lori30@yahoo.com,001-915-436-8842x251,Moreno-Hull,Hong Kong,Lake Victoriastad,8/30/2022,Churned
cu02011,Amber,Dodson,whitejoseph@thompson-henry.org,3048467241,Newman-Anderson,Switzerland,New Ruthfurt,7/19/2021,Active
cu07004,Haley,Jones,perezchristina@nash.net,+1-004-910-5120x303,Chandler Inc,Italy,New Rodneyland,8/18/2021,Active
cu04294,Anthony,Melendez,iwilliams@ortiz.com,310-645-1493,"Roberts, Brown and Gomez",Nigeria,South Larryland,10/8/2024,Churned
cu02711,Jordan,Woods,grahamkelli@hotmail.com,+1-188-270-5111x2977,"Sims, Watson and Hamilton",Saint Kitts and Nevis,Silvabury,2/17/2022,Prospect
cu04157,Veronica,Wright,freemanjeffrey@allen.com,(195)275-4163x430,"Young, Wheeler and Caldwell",Tuvalu,West Jenniferburgh,1/26/2022,Churned
cu07110,Katie,Novak,brandonchen@franco-cline.org,001-276-064-3856x2064,"Ortiz, Martin and Sanchez",Croatia,Timothyton,2/10/2025,Churned
